310 1546853471 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853472 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853473 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853474 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853475 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853536 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853537 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853538 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853539 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853540 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853526 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853527 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853528 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853529 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853530 0.200000 -1.000000 1.000000 1.000000 0.008000
310 1546853506 0.400000 -1.000000 1.000000 1.000000 0.064000
310 1546853507 0.400000 -1.000000 1.000000 1.000000 0.064000
310 1546853508 0.400000 -1.000000 1.000000 1.000000 0.064000
310 1546853509 0.400000 -1.000000 1.000000 1.000000 0.064000
310 1546853510 0.400000 -1.000000 1.000000 1.000000 0.064000
334 1546853536 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853537 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853538 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853539 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853540 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853541 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853542 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853543 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853544 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853545 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853506 0.600000 -1.000000 1.000000 1.000000 0.216000
334 1546853507 0.600000 -1.000000 1.000000 1.000000 0.216000
334 1546853508 0.600000 -1.000000 1.000000 1.000000 0.216000
334 1546853509 0.600000 -1.000000 1.000000 1.000000 0.216000
334 1546853510 0.600000 -1.000000 1.000000 1.000000 0.216000
310 1546853571 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853572 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853573 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853574 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853575 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853581 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853582 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853583 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853584 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853585 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853621 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853622 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853623 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853624 5.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853625 5.000000 -1.000000 -101.000000 0.000000 0.000000
334 1546853571 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853572 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853573 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853574 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853575 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853706 6.800000 -1.000000 -101.000000 0.000000 0.000000
310 1546853707 6.800000 -1.000000 -101.000000 0.000000 0.000000
310 1546853708 6.800000 -1.000000 -101.000000 0.000000 0.000000
310 1546853709 6.800000 -1.000000 -101.000000 0.000000 0.000000
310 1546853710 6.800000 -1.000000 -101.000000 0.000000 0.000000
310 1546853711 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853712 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853713 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853714 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853715 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853716 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853717 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853718 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853719 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853720 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853721 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853722 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853723 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853724 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853725 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853726 7.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853727 7.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853728 7.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853729 7.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853730 7.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853731 3.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853732 3.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853733 3.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853734 3.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853735 3.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853736 1.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853737 1.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853738 1.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853739 1.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853740 1.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853741 2.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853742 2.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853743 2.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853744 2.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853745 2.000000 -1.000000 -101.000000 0.000000 0.000000
310 1546853746 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853747 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853748 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853749 0.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853750 0.200000 -1.000000 -101.000000 0.000000 0.000000
334 1546853706 6.800000 -1.000000 -101.000000 0.000000 0.000000
334 1546853707 6.800000 -1.000000 -101.000000 0.000000 0.000000
334 1546853708 6.800000 -1.000000 -101.000000 0.000000 0.000000
334 1546853709 6.800000 -1.000000 -101.000000 0.000000 0.000000
334 1546853710 6.800000 -1.000000 -101.000000 0.000000 0.000000
334 1546853711 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853712 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853713 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853714 0.400000 -1.000000 -101.000000 0.000000 0.000000
334 1546853715 0.400000 -1.000000 -101.000000 0.000000 0.000000
310 1546853766 4.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853767 4.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853768 4.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853769 4.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853770 4.200000 -1.000000 -101.000000 0.000000 0.000000
310 1546853781 1.600000 -1.000000 1.000000 1.000000 4.096000
310 1546853782 1.600000 -1.000000 1.000000 1.000000 4.096000
310 1546853783 1.600000 -1.000000 1.000000 1.000000 4.096000
310 1546853784 1.600000 -1.000000 1.000000 1.000000 4.096000
310 1546853785 1.600000 -1.000000 1.000000 1.000000 4.096000
334 1546853766 4.200000 -1.000000 -101.000000 0.000000 0.000000
334 1546853767 4.200000 -1.000000 -101.000000 0.000000 0.000000
334 1546853768 4.200000 -1.000000 -101.000000 0.000000 0.000000
334 1546853769 4.200000 -1.000000 -101.000000 0.000000 0.000000
334 1546853770 4.200000 -1.000000 -101.000000 0.000000 0.000000
334 1546853816 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853817 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853818 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853819 0.200000 -1.000000 1.000000 1.000000 0.008000
334 1546853820 0.200000 -1.000000 1.000000 1.000000 0.008000
